latitud,longitud
25.689273,-100.327229
25.684087,-100.319436
25.683261,-100.322494
25.682616,-100.321315
25.683354,-100.321659
25.689637,-100.326845
25.689831,-100.327491
25.68738,-100.319335
25.687344,-100.319764
25.679168,-100.295819
25.679614,-100.295749
25.671371,-100.291437
25.68356,-100.310348
25.677727,-100.31109
25.679373,-100.313164
25.678498,-100.312342
25.687246,-100.304352
25.675794,-100.301726
25.68478,-100.294611
25.687718,-100.313918
25.664532,-100.313793
25.665048,-100.314785
25.677493,-100.319477
25.686633,-100.316029
25.680366,-100.316739
25.689472,-100.322703
25.690278,-100.322327
25.682133,-100.296824
25.682237,-100.297026
25.681551,-100.296746
25.676262,-100.315466
25.675934,-100.316115
25.669065,-100.298235
25.674752,-100.315278
25.680922,-100.314443
25.677107,-100.31201
25.679864,-100.315451
25.686447,-100.311855
25.689827,-100.317194
25.682403,-100.329851
25.679957,-100.307184
25.668912,-100.30237
25.669493,-100.30117
25.675174,-100.297293
25.682409,-100.297299
25.685264,-100.328559
25.678768,-100.321531
25.677918,-100.298587
25.675424,-100.300832
25.676892,-100.312463
25.687586,-100.313868
25.681595,-100.325758
25.686876,-100.31843
25.682139,-100.326055
25.675137,-100.287777
25.679356,-100.313183
25.67863,-100.311112
25.687337,-100.321458
25.666726,-100.320239
25.680954,-100.308249
25.687284,-100.311721
25.688047,-100.313142
25.671897,-100.300963
25.674535,-100.320991
25.683245,-100.310326
25.687264,-100.312342
25.68146,-100.301509
25.676247,-100.310249
25.677013,-100.311878
25.674779,-100.313309
25.67681,-100.322062
25.672044,-100.318712
25.677088,-100.289836
25.678285,-100.311854
25.687673,-100.322335
25.686153,-100.297542
25.682467,-100.306193
25.689609,-100.312328
25.677916,-100.322388
25.667709,-100.327328
25.689212,-100.328443
25.669603,-100.323744
25.682352,-100.312044
25.685175,-100.329828
25.686613,-100.316069
25.689515,-100.328096
25.68352,-100.313785
25.684204,-100.322883
25.667369,-100.306569
25.670265,-100.300072
25.684948,-100.292578
25.683604,-100.321175
25.674186,-100.320312
25.689658,-100.328388
25.68946,-100.327907
25.689112,-100.327317
25.688973,-100.326985
25.690118,-100.327251
25.675198,-100.297071
25.674275,-100.29708
25.67679,-100.294177
25.682593,-100.296853
25.680645,-100.322957
25.683033,-100.329619
25.68203,-100.310085
25.684765,-100.300915
25.667426,-100.30411
25.684157,-100.292136
25.685212,-100.330717
25.679342,-100.295832
25.670474,-100.298503
25.686278,-100.320024
25.68475,-100.304338
25.67153,-100.315498
25.674127,-100.320657
25.686802,-100.315992
25.689938,-100.326993
25.66931,-100.298536
25.670318,-100.300535
25.671458,-100.305265
25.686191,-100.321937
25.689169,-100.327196
25.686923,-100.313315
25.678506,-100.298195
25.687214,-100.314965
25.667437,-100.329147
25.67655,-100.319114
25.689034,-100.315006
25.689985,-100.322555
25.685537,-100.315366
25.679952,-100.290879
25.664191,-100.311077
25.665322,-100.310797
25.675422,-100.293496
25.67708,-100.324646
25.668221,-100.320332
25.669302,-100.301344
25.681932,-100.330248
25.678503,-100.324843
25.686425,-100.322766
25.68652,-100.322667
25.683602,-100.30323
25.690039,-100.314397
25.677323,-100.310363
25.680752,-100.29824
25.689153,-100.297811
25.688731,-100.297999
25.672142,-100.304676
25.6678,-100.310382
25.666191,-100.321787
25.674505,-100.319085
25.680233,-100.296336
25.688094,-100.31273
25.670158,-100.294907
25.685634,-100.318928
25.687,-100.319464
25.669666,-100.305197
25.679559,-100.320593
25.679353,-100.320778
25.688305,-100.303006
25.682277,-100.329501
25.686366,-100.316051
25.667835,-100.302995
25.678063,-100.320437
25.679687,-100.321149
25.679012,-100.321211
25.689828,-100.320831
25.675545,-100.31858
25.672355,-100.322428
25.687597,-100.330125
25.686018,-100.315241
25.68127,-100.323336
25.672832,-100.298244
25.687008,-100.330454
25.674381,-100.302392
25.665262,-100.317928
25.670301,-100.313564
25.670576,-100.319231
25.675266,-100.306343
25.681499,-100.29924
25.689088,-100.327228
25.689132,-100.327198
25.685321,-100.314563
25.672451,-100.319041
25.67282,-100.321103
25.683968,-100.328141
25.672553,-100.320102
25.672648,-100.31926
25.679213,-100.293167
25.687548,-100.32971
25.679931,-100.315985
25.686017,-100.31693
25.680776,-100.317474
25.68215,-100.302377
25.673973,-100.317146
25.684187,-100.317634
25.684008,-100.317778
25.680725,-100.293687
25.682922,-100.301949
25.687888,-100.311953
25.689708,-100.320921
25.689906,-100.320766
25.676356,-100.317684
25.679736,-100.295987
25.689885,-100.323271
25.688452,-100.327134
25.675229,-100.297162
25.666698,-100.304008
25.676848,-100.320256
25.678943,-100.311012
25.672051,-100.303042
25.687043,-100.316283
25.678685,-100.330478
25.688055,-100.313884
25.678607,-100.298873
25.669145,-100.299211
25.678492,-100.29867
25.674371,-100.318319
25.6883,-100.298065
25.676732,-100.318199
25.667443,-100.300736
25.681898,-100.318204
25.666365,-100.310694
25.675546,-100.323378
25.667382,-100.311413
25.677288,-100.29126
25.667175,-100.31543
25.668826,-100.314853
25.686262,-100.316261
25.690573,-100.327127
25.668159,-100.316899
25.683241,-100.320325
25.677528,-100.313589
25.682968,-100.321446
25.6832,-100.322372
25.679283,-100.329015
25.689401,-100.299257
25.674889,-100.3238
25.683191,-100.312023
25.680883,-100.323204
25.689942,-100.313578
25.668735,-100.298387
25.676673,-100.312686
25.674447,-100.313832
25.686455,-100.321957
25.687376,-100.321859
25.680344,-100.323714
25.687279,-100.295851
25.677833,-100.312219
25.677339,-100.314209
25.689216,-100.316695
25.681232,-100.311505
25.681612,-100.31186
25.675041,-100.316669
25.678332,-100.331632
25.680914,-100.316461
25.684061,-100.294073
25.682256,-100.326609
25.679399,-100.320429
25.672965,-100.311883
25.673933,-100.318203
25.687624,-100.29942
25.68741,-100.299462
25.678131,-100.304575
25.677421,-100.312761
25.682984,-100.296832
25.678259,-100.294634
25.683826,-100.296841
25.682545,-100.326037
25.683606,-100.296671
25.678354,-100.322648
25.686196,-100.301646
25.688455,-100.321707
25.677367,-100.312765
25.670663,-100.309422
25.670276,-100.333639
25.669544,-100.302644
25.690056,-100.32521
25.689202,-100.325922
25.687661,-100.312467
25.687116,-100.296203
25.677066,-100.312655
25.670123,-100.333492
25.678304,-100.31091
25.676762,-100.320344
25.677873,-100.315948
25.688062,-100.314596
25.688053,-100.315192
25.687685,-100.315793
25.687903,-100.315934
25.688285,-100.315973
25.666491,-100.302915
25.685311,-100.323225
25.677869,-100.303815
25.687804,-100.314212
25.68102,-100.301181
25.669417,-100.30539
25.67699,-100.313487
25.681741,-100.310625
25.681304,-100.326305
25.679275,-100.320991
25.681226,-100.32047
25.673363,-100.327413
25.684051,-100.330786
25.684655,-100.312145
25.67182,-100.315226
25.677387,-100.29421
25.665715,-100.311195
25.681301,-100.324564
25.686368,-100.316294
25.675119,-100.310885
25.685984,-100.315787
25.671934,-100.310645
25.68661,-100.322968
25.689812,-100.312019
25.681527,-100.312502
25.687002,-100.30567
25.679575,-100.320836
25.684093,-100.317173
25.675496,-100.32401
25.675881,-100.323873
25.677237,-100.324021
25.673639,-100.323671
25.676128,-100.313544
25.67906,-100.320382
25.67482,-100.29342
25.674771,-100.29858
25.686479,-100.317078
25.675233,-100.297862
25.676234,-100.308732
25.675076,-100.309985
25.679491,-100.316624
25.681328,-100.326308
25.682976,-100.301353
25.675674,-100.31436
25.689412,-100.322029
25.681849,-100.324456
25.682756,-100.291521
25.685776,-100.311392
25.686965,-100.315892
25.686425,-100.316343
25.686705,-100.316409
25.690016,-100.324973
25.668168,-100.313029
25.668887,-100.321162
25.668743,-100.312933
25.687856,-100.315832
25.670939,-100.311403
25.689444,-100.312912
25.678598,-100.294267
25.679859,-100.309156
25.676878,-100.302724
25.677352,-100.313033
25.673759,-100.332558
25.688191,-100.32729
25.665847,-100.304855
25.68837,-100.301796
25.687592,-100.302899
25.688203,-100.301848
25.682281,-100.31083
25.666214,-100.315674
25.678403,-100.320429
25.67336,-100.327394
25.673656,-100.316987
25.685196,-100.306119
25.685619,-100.316928
25.684436,-100.306376
25.666455,-100.305248
25.671698,-100.315983
25.688161,-100.294129
25.669721,-100.324369
25.675563,-100.296223
25.683,-100.308429
25.674476,-100.315702
25.677082,-100.302714
25.677758,-100.322038
25.681431,-100.305621
25.684879,-100.321686
25.681247,-100.293144
25.68864,-100.294865
25.686672,-100.330113
25.68509,-100.294498
25.678803,-100.329388
25.681504,-100.320545
25.683309,-100.292875
25.681055,-100.29472
25.686105,-100.316543
25.671344,-100.313755
25.668543,-100.307136
25.66862,-100.307159
25.681267,-100.304376
25.688336,-100.314016
25.679948,-100.293287
25.669291,-100.324189
25.68216,-100.306107
25.686251,-100.321375
25.674878,-100.320809
25.689529,-100.328468
25.682153,-100.306976
25.678849,-100.295031
25.678632,-100.294514
25.675917,-100.297141
25.678645,-100.294615
25.676283,-100.292083
25.689761,-100.321487
25.67516,-100.322822
25.680831,-100.323968
25.680084,-100.32699
25.68272,-100.30165
25.668241,-100.319817
25.686338,-100.322594
25.669981,-100.305761
25.686476,-100.316051
25.675452,-100.327607
25.668822,-100.304111
25.676212,-100.328269
25.678947,-100.309369
25.685103,-100.293868
25.670593,-100.294607
25.67406,-100.318315
25.676211,-100.306416
25.677604,-100.291386
25.678408,-100.289472
25.683717,-100.31299
25.690227,-100.321984
25.686185,-100.307935
25.678876,-100.322323
25.670723,-100.308311
25.685475,-100.330255
25.686199,-100.307649
25.687866,-100.322469
25.669134,-100.319481
25.6697,-100.300774
25.685093,-100.308386
25.687239,-100.311704
25.686667,-100.321615
25.689156,-100.31171
25.674416,-100.301557
25.684279,-100.301646
25.673818,-100.319598
25.679594,-100.33148
25.686846,-100.33028
25.679266,-100.304161
25.689908,-100.328736
25.689748,-100.328268
25.683047,-100.311267
25.67304,-100.327749
25.67331,-100.328222
25.673126,-100.327992
25.687853,-100.31419
25.688298,-100.303959
25.672668,-100.320913
25.672745,-100.320737
25.681127,-100.311008
25.681541,-100.312604
25.680782,-100.313028
25.672723,-100.320883
25.67594,-100.301399
25.689093,-100.298024
25.689276,-100.298146
25.689279,-100.298444
25.689353,-100.297847
25.687877,-100.315375
25.687657,-100.315951
25.688706,-100.327462
25.669154,-100.305295
25.686661,-100.32296
25.679628,-100.305024
25.689093,-100.327297
25.689365,-100.327375
25.688665,-100.32731
25.689712,-100.32747
25.679664,-100.304846
25.681094,-100.306522
25.669094,-100.324464
25.688628,-100.328154
25.676945,-100.317325
25.675788,-100.309769
25.675292,-100.327266
25.671969,-100.318623
25.686453,-100.304853
25.665447,-100.311095
25.684474,-100.316878
25.685483,-100.315308
25.686976,-100.316627
25.683031,-100.327762
25.675285,-100.301333
25.670197,-100.3046
25.689827,-100.328635
25.668862,-100.298454
25.682288,-100.315516
25.689368,-100.32241
25.676379,-100.322971
25.681632,-100.311425
25.682322,-100.311471
25.675129,-100.296722
25.679206,-100.320712
25.677321,-100.320146
25.679074,-100.321068
25.681396,-100.294681
25.684347,-100.327425
25.68207,-100.315499
25.671422,-100.29159
25.674019,-100.330443
25.674413,-100.320308
25.687408,-100.312749
25.674256,-100.320245
25.682291,-100.320832
25.688682,-100.32772
25.687792,-100.321319
25.677817,-100.318684
25.67821,-100.296056
25.669647,-100.305228
25.678651,-100.31117
25.686877,-100.314048
25.668332,-100.313507
25.685653,-100.296337
25.672227,-100.29492
25.685364,-100.310154
25.687852,-100.330011
25.688205,-100.329812
25.688818,-100.329944
25.685789,-100.295695
25.690103,-100.322409
25.690156,-100.321852
25.680011,-100.307933
25.690443,-100.322458
25.668777,-100.308778
25.670478,-100.328111
25.689901,-100.312535
25.687796,-100.31277
25.67344,-100.314683
25.678064,-100.298762
25.681451,-100.294364
25.68923,-100.325723
25.680709,-100.309344
25.685848,-100.295702
25.688378,-100.297006
25.686358,-100.315741
25.687094,-100.305498
25.685613,-100.321747
25.683608,-100.314478
25.684034,-100.311608
25.671834,-100.300813
25.671927,-100.300294
25.689063,-100.3284
25.689162,-100.322058
25.675319,-100.292486
25.672808,-100.321207
25.68286,-100.30504
25.668977,-100.306075
25.676876,-100.318897
25.676964,-100.330907
25.682838,-100.325378
25.667137,-100.303036
25.678224,-100.310436
25.68285,-100.309866
25.686269,-100.316145
25.68667,-100.315681
25.686486,-100.316165
25.67224,-100.320793
25.679026,-100.32103
25.681845,-100.320507
25.670631,-100.312858
25.679791,-100.320109
25.680252,-100.319456
25.686671,-100.31968
25.674454,-100.316002
25.686489,-100.315462
25.682082,-100.320244
25.682236,-100.311841
25.667675,-100.303149
25.666987,-100.303321
25.669769,-100.321767
25.671374,-100.33188
25.677778,-100.319772
25.673017,-100.328046
25.66846,-100.314915
25.684936,-100.317981
25.681105,-100.312689
25.685965,-100.316574
25.690026,-100.322024
25.689648,-100.322332
25.68624,-100.317574
25.689629,-100.313657
25.669745,-100.300677
25.688389,-100.294492
25.669913,-100.305713
25.671911,-100.300618
25.674411,-100.318742
25.682605,-100.306923
25.682678,-100.310022
25.687199,-100.31572
25.674458,-100.320742
25.687153,-100.302456
25.688069,-100.302552
25.687564,-100.301655
25.682625,-100.306464
25.686587,-100.301999
25.673208,-100.328254
25.68697,-100.30567
25.676313,-100.319408
25.682172,-100.294196
25.673588,-100.324172
25.673778,-100.324505
25.683043,-100.320797
25.687902,-100.31403
25.685741,-100.320735
25.681814,-100.290934
25.676548,-100.297901
25.689544,-100.312858
25.676322,-100.31413
25.68654,-100.309374
25.682418,-100.301949
25.689448,-100.328059
25.679452,-100.320245
25.685344,-100.316127
25.67521,-100.321562
25.68884,-100.308918
25.674185,-100.302729
25.668058,-100.31096
25.670918,-100.308016
25.68118,-100.314624
25.673532,-100.318794
25.672392,-100.318333
25.683197,-100.322541
25.675216,-100.293138
25.677071,-100.300559
25.682845,-100.323058
25.690022,-100.328302
25.689849,-100.320436
25.688663,-100.327951
25.671532,-100.31951
25.674173,-100.321794
25.668196,-100.321854
25.678825,-100.310301
25.681841,-100.318291
25.688773,-100.320155
25.678337,-100.299613
25.69002,-100.326933
25.684541,-100.293973
25.676942,-100.294635
25.686046,-100.320149
25.689116,-100.310899
25.685957,-100.298108
25.671116,-100.301581
25.676768,-100.31495
25.680028,-100.32711
25.666777,-100.314432
25.679469,-100.327173
25.674127,-100.320489
25.690073,-100.318576
25.688646,-100.309391
25.678975,-100.327461
25.676083,-100.332283
25.676059,-100.316273
25.676305,-100.316921
25.676396,-100.316202
25.674703,-100.332414
25.679401,-100.309764
25.685277,-100.319739
25.683404,-100.321322
25.689654,-100.321213
25.689835,-100.327097
25.684647,-100.317252
25.680928,-100.299353
25.683139,-100.321523
25.689507,-100.327605
25.689071,-100.32688
25.66896,-100.299334
25.673031,-100.321572
25.689906,-100.324049
25.688856,-100.327088
25.679048,-100.295811
25.668439,-100.298842
25.669242,-100.298574
25.673871,-100.332598
25.66903,-100.299971
25.671291,-100.300414
25.671792,-100.300806
25.672065,-100.300955
25.680341,-100.29947
25.68826,-100.303449
25.672616,-100.324596
25.675606,-100.315304
25.676328,-100.315409
25.677209,-100.311354
25.676664,-100.297163
25.683742,-100.294672
25.684672,-100.303433
25.684909,-100.30633
25.672973,-100.323619
25.673218,-100.323612
25.674059,-100.323616
25.680144,-100.314658
25.678123,-100.311191
25.679937,-100.300483
25.680494,-100.301088
25.674772,-100.321074
25.674228,-100.320072
25.670886,-100.322549
25.670924,-100.307968
25.676649,-100.325088
25.668938,-100.29941
25.686997,-100.308697
25.689383,-100.327318
25.678356,-100.310824
25.67661,-100.322931
25.678595,-100.310968
25.679093,-100.310707
25.683185,-100.308404
25.675587,-100.32668
25.668601,-100.301877
25.674588,-100.309642
25.684212,-100.304205
25.677214,-100.323052
25.684532,-100.292456
25.679171,-100.327691
25.680718,-100.320657
25.680727,-100.320245
25.683716,-100.303854
25.688246,-100.302253
25.670311,-100.318932
25.669234,-100.305866
25.669195,-100.305475
25.669693,-100.304597
25.671955,-100.320806
25.666582,-100.320463
25.672709,-100.331441
25.677724,-100.30848
25.688963,-100.324086
25.690633,-100.328232
25.678626,-100.310136
25.684839,-100.324554
25.676225,-100.314598
25.678315,-100.310871
25.677797,-100.310687
25.67955,-100.310742
25.685932,-100.319721
25.680917,-100.311091
25.672435,-100.318785
25.677747,-100.298579
25.688875,-100.300288
25.677828,-100.322049
25.668061,-100.311845
25.684346,-100.294024
25.686917,-100.32278
25.683737,-100.325587
25.680158,-100.300935
25.685177,-100.318819
25.68053,-100.318196
25.677902,-100.312646
25.671549,-100.320961
25.679599,-100.309362
25.686096,-100.315754
25.67938,-100.305406
25.678848,-100.306047
25.679847,-100.305398
25.690517,-100.327192
25.681081,-100.30055
25.688299,-100.299851
25.679039,-100.311036
25.688307,-100.315609
25.669752,-100.30438
25.678112,-100.309505
25.683169,-100.328674
25.689293,-100.312718
25.675481,-100.318417
25.68214,-100.299639
25.683911,-100.304103
25.678713,-100.321858
25.690025,-100.325429
25.688633,-100.29562
25.67133,-100.315002
25.686387,-100.325896
25.677844,-100.31117
25.68754,-100.322889
25.687569,-100.321406
25.67172,-100.314883
25.687649,-100.314997
25.678525,-100.298454
25.686429,-100.321818
25.686282,-100.315782
25.681494,-100.31076
25.681925,-100.309971
25.681087,-100.324956
25.690473,-100.327616
25.679536,-100.310991
25.679566,-100.310622
25.683779,-100.303652
25.689671,-100.313302
25.68568,-100.295796
25.678016,-100.323271
25.67878,-100.311004
25.686864,-100.302643
25.68692,-100.302638
25.686071,-100.295823
25.678485,-100.311569
25.669513,-100.305342
25.680262,-100.326307
25.676555,-100.313644
25.687508,-100.301738
25.689099,-100.311015
25.678509,-100.311458
25.678137,-100.311176
25.678988,-100.311676
25.678383,-100.310728
25.682137,-100.297479
25.676969,-100.320975
25.677594,-100.290913
25.689865,-100.320911
25.681817,-100.315025
25.682831,-100.303627
25.68664,-100.312777
25.685129,-100.31124
25.67556,-100.301318
25.684861,-100.311285
25.678313,-100.304777
25.678885,-100.302621
25.685366,-100.312813
25.675668,-100.316759
25.684198,-100.31684
25.684273,-100.317353
25.668871,-100.31581
25.671751,-100.323479
25.671913,-100.323868
25.671121,-100.313463
25.683249,-100.31153
25.679156,-100.31915
25.679183,-100.293676
25.677436,-100.303901
25.67764,-100.304295
25.684161,-100.304105
25.677997,-100.294587
25.68342,-100.304954
25.684079,-100.304827
25.676145,-100.314237
25.686883,-100.322565
25.686059,-100.327775
25.672943,-100.319816
25.675878,-100.30678
25.671388,-100.315335
25.684944,-100.300081
25.6824,-100.320804
25.682284,-100.29731
25.671371,-100.319861
25.668173,-100.326202
25.684587,-100.317183
25.681395,-100.325792
25.688816,-100.32691
25.66716,-100.308534
25.683039,-100.293979
25.675716,-100.31203
25.687576,-100.312488
25.670392,-100.300259
25.66879,-100.301195
25.678789,-100.310568
25.688952,-100.327458
25.680464,-100.321971
25.688595,-100.326926
25.688967,-100.31118
25.674661,-100.321334
25.670837,-100.303129
25.686614,-100.299261
25.686855,-100.299021
25.670863,-100.300984
25.670482,-100.301669
25.670899,-100.301473
25.672167,-100.300579
25.688977,-100.300007
25.670474,-100.303885
25.682386,-100.319757
25.68521,-100.294295
25.687513,-100.327609
25.672063,-100.320785
25.688034,-100.294424
25.689467,-100.320337
25.678122,-100.298558
25.678295,-100.301681
25.672089,-100.316125
25.685359,-100.326488
25.67187,-100.323412
25.678689,-100.314042
25.682606,-100.310232
25.672525,-100.326691
25.688914,-100.300465
25.682589,-100.29438
25.67895,-100.321031
25.680672,-100.313396
25.685988,-100.304473
25.679168,-100.320359
25.676518,-100.317142
25.690244,-100.318117
25.686089,-100.293593
25.688819,-100.300204
25.689604,-100.329951
25.6899,-100.316724
25.672164,-100.321198
25.674473,-100.31441
25.667478,-100.315135
25.669483,-100.305306
25.669518,-100.305534
25.669594,-100.305299
25.686737,-100.321363
25.689276,-100.303459
25.688531,-100.308743
25.679316,-100.294223
25.686175,-100.317156
25.66986,-100.295229
25.672813,-100.318837
25.67151,-100.323596
25.682451,-100.30593
25.681162,-100.310595
25.67628,-100.31419
25.683916,-100.310232
25.684122,-100.310254
25.683676,-100.310523
25.669191,-100.298618
25.677494,-100.291809
25.677272,-100.29132
25.682529,-100.320468
25.679634,-100.320464
25.676591,-100.318689
25.669403,-100.298198
25.667372,-100.303053
25.675038,-100.305609
25.686432,-100.308809
25.678539,-100.298304
25.680911,-100.325356
25.688074,-100.321114
25.684583,-100.318986
25.669141,-100.298623
25.672194,-100.321252
25.682194,-100.320316
25.688352,-100.327592
25.68904,-100.326848
25.681508,-100.327373
25.681016,-100.327964
25.679084,-100.300534
25.681897,-100.325961
25.688529,-100.328007
25.672153,-100.321222
25.672261,-100.320947
25.689298,-100.319565
25.68462,-100.297471
25.6821,-100.30642
25.68175,-100.296987
25.680331,-100.307581
25.672957,-100.314986
25.686102,-100.317096
25.690229,-100.319437
25.687718,-100.31267
25.66882,-100.306993
25.674965,-100.320403
25.679172,-100.291811
25.689494,-100.330003
25.672192,-100.320797
25.67566,-100.31899
25.669915,-100.311418
25.68755,-100.316745
25.684125,-100.293962
25.675864,-100.303569
25.675301,-100.297067
25.688891,-100.327577
25.688724,-100.327746
25.688636,-100.327568
25.678899,-100.32788
25.669389,-100.305688
25.679478,-100.326927
25.686925,-100.312548
25.672011,-100.315237
25.671428,-100.315527
25.690057,-100.323953
25.681126,-100.305332
25.668315,-100.298286
25.688669,-100.327609
25.688852,-100.327438
25.687282,-100.316725
25.686828,-100.300649
25.674766,-100.315418
25.68102,-100.314251
25.671567,-100.320838
25.68241,-100.310391
25.674318,-100.304281
25.689281,-100.330006
25.686704,-100.316734
25.687337,-100.315329
25.686447,-100.302493
25.678778,-100.298694
25.678862,-100.298238
25.667984,-100.326479
25.683415,-100.294802
25.686396,-100.315716
25.684273,-100.316221
25.688078,-100.312422
25.687378,-100.311616
25.687363,-100.311617
25.685786,-100.309353
25.683684,-100.329943
25.686113,-100.31764
25.68911,-100.324872
25.685172,-100.324093
25.67159,-100.324036
25.686582,-100.316436
25.676261,-100.318141
25.674937,-100.318645
25.684584,-100.318225
25.667784,-100.302086
25.686985,-100.306935
25.684649,-100.306616
25.680803,-100.299827
25.67957,-100.320902
25.678854,-100.320069
25.684876,-100.318332
25.68541,-100.318464
25.687579,-100.328721
25.688857,-100.320687
25.689518,-100.321981
25.681008,-100.320448
25.690052,-100.321593
25.689513,-100.323304
25.68906,-100.298258
25.672802,-100.309328
25.684596,-100.313454
25.676424,-100.296189
25.686684,-100.322527
25.675977,-100.296166
25.689013,-100.320182
25.676814,-100.310953
25.681833,-100.296332
25.68214,-100.296077
25.678007,-100.301135
25.669565,-100.300562
25.685989,-100.295977
25.676594,-100.297437
25.684085,-100.322784
25.675459,-100.321562
25.686142,-100.317986
25.677826,-100.296281
25.679549,-100.327171
25.68635,-100.296635
25.689157,-100.314123
25.684518,-100.317336
25.678866,-100.315282
25.67043,-100.326454
25.677747,-100.32382
25.688267,-100.294695
25.680576,-100.31601
25.679987,-100.315973
25.679507,-100.327058
25.685605,-100.317406
25.667612,-100.314812
25.677761,-100.324389
25.683165,-100.321421
25.683981,-100.296788
25.683404,-100.297784
25.670266,-100.322694
25.669914,-100.32298
25.668962,-100.29826
25.672489,-100.323375
25.685677,-100.32153
25.690442,-100.325313
25.679014,-100.315673
25.687619,-100.303077
25.671197,-100.323656
25.670376,-100.299257
25.684618,-100.297571
25.680311,-100.315107
25.673722,-100.318509
25.683591,-100.317118
25.679965,-100.326915
25.678783,-100.298441
25.673065,-100.321885
25.679119,-100.309066
25.671992,-100.321069
25.671287,-100.321029
25.685397,-100.304479
25.669188,-100.312734
25.685082,-100.300427
25.684244,-100.309745
25.689199,-100.313216
25.686609,-100.316998
25.679614,-100.316744
25.680486,-100.323299
25.681063,-100.326043
25.685446,-100.324282
25.689751,-100.314634
25.683263,-100.316408
25.679243,-100.297536
25.6707,-100.30523
25.671604,-100.313833
25.671985,-100.324142
25.671687,-100.323227
25.672256,-100.326305
25.671919,-100.323821
25.672235,-100.323539
25.675414,-100.298152
25.685185,-100.302341
25.676396,-100.311364
25.683762,-100.310717
25.676258,-100.316925
25.676951,-100.31929
25.674397,-100.320201
25.681363,-100.290428
25.677941,-100.31638
25.667312,-100.307819
25.68425,-100.330777
25.67292,-100.320827
25.67909,-100.307103
25.684465,-100.330708
25.685547,-100.310073
25.689921,-100.321836
25.67863,-100.316983
25.688843,-100.295664
25.685124,-100.300557
25.677141,-100.329026
25.683418,-100.320168
25.689131,-100.314847
25.689406,-100.327243
25.665004,-100.311002
25.682225,-100.310866
25.681698,-100.310767
25.683791,-100.295011
25.682652,-100.292522
25.678494,-100.294018
25.682859,-100.308661
25.683039,-100.308752
25.675861,-100.318865
25.674216,-100.315801
25.686175,-100.309162
25.681014,-100.323781
25.677447,-100.306549
25.681259,-100.314883
25.689897,-100.326654
25.667664,-100.302499
25.681177,-100.308017
25.669711,-100.321613
25.677252,-100.314237
25.684691,-100.312372
25.681948,-100.315769
25.667887,-100.323711
25.690538,-100.329857
25.668043,-100.323445
25.683473,-100.317319
25.669913,-100.303906
25.683088,-100.321061
25.671754,-100.314316
25.670128,-100.304428
25.679823,-100.29666
25.676155,-100.314764
25.682657,-100.305378
25.679809,-100.296638
25.681146,-100.322089
25.690178,-100.323232
25.682099,-100.327305
25.677208,-100.317953
25.682939,-100.320645
25.682633,-100.319943
25.676665,-100.322801
25.689715,-100.327207
25.688494,-100.303864
25.688521,-100.302892
25.690076,-100.323467
25.669079,-100.300381
25.681794,-100.325722
25.682049,-100.326262
25.681296,-100.325991
25.677799,-100.297099
25.686712,-100.319764
25.67209,-100.298
25.671197,-100.319937
25.684335,-100.293362
25.682793,-100.309325
25.670988,-100.321276
25.678961,-100.310985
25.680844,-100.312814
25.672313,-100.320349
25.686958,-100.312428
25.687319,-100.311725
25.674427,-100.303854
25.687162,-100.312051
25.689122,-100.328265
25.666127,-100.315485
25.678207,-100.298368
25.673806,-100.318935
25.672258,-100.298909
25.670146,-100.299941
25.686808,-100.321899
25.683689,-100.320879
25.687437,-100.316092
25.671837,-100.315113
25.679681,-100.320877
25.687034,-100.311326
25.68646,-100.312715
25.689161,-100.312797
25.667589,-100.321341
25.680477,-100.323083
25.671888,-100.318644
25.686675,-100.312718
25.687007,-100.321692
25.687683,-100.321944
25.687395,-100.312283
25.683161,-100.318389
25.684268,-100.299919
25.675182,-100.292491
25.690344,-100.321649
25.668228,-100.327727
25.689755,-100.328492
25.680309,-100.314112
25.688009,-100.316078
25.669394,-100.298864
25.681942,-100.311282
25.677318,-100.32025
25.67848,-100.327613
25.68639,-100.316132
25.681666,-100.301021
25.672006,-100.300649
25.680565,-100.325153
25.682855,-100.312209
25.686011,-100.295505
25.686184,-100.313679
25.686394,-100.296221
25.682594,-100.30774
25.675094,-100.310813
25.67397,-100.330128
25.67423,-100.324179
25.676895,-100.312947
25.685897,-100.295748
25.68576,-100.316841
25.680668,-100.328143
25.676144,-100.319282
25.690459,-100.324032
25.688974,-100.317023
25.676184,-100.312227
25.677057,-100.312255
25.685933,-100.29328
25.670121,-100.294908
25.676466,-100.319276
25.686712,-100.32946
25.686926,-100.329646
25.685694,-100.309815
25.66904,-100.305604
25.685936,-100.310287
25.6791,-100.312918
25.672048,-100.319673
25.681208,-100.329111
25.677464,-100.290565
25.686297,-100.305665
25.670372,-100.30268
25.682666,-100.328335
25.680122,-100.298444
25.687161,-100.304604
25.675824,-100.313049
25.681191,-100.296668
25.686966,-100.312046
25.683565,-100.317158
25.686306,-100.294567
25.685581,-100.295452
25.686005,-100.295754
25.687628,-100.326192
25.675121,-100.305269
25.670406,-100.298109
25.685768,-100.316285
25.680616,-100.308173
25.671231,-100.331759
25.683093,-100.328306
25.686676,-100.299113
25.671624,-100.304252
25.683722,-100.297508
25.668462,-100.320033
25.677249,-100.323871
25.676401,-100.316058
